index,date,price
942,8/14/2015,15.72999954
943,8/17/2015,15.56000042
944,8/18/2015,15.30000019
945,8/19/2015,15.31999969
946,8/20/2015,15.57999992
947,8/21/2015,15.42000008
948,8/24/2015,14.98999977
949,8/25/2015,15.43999958
950,8/26/2015,15.03999996
951,8/27/2015,15.64999962
952,8/28/2015,15.78999996
953,8/31/2015,15.73999977
954,9/1/2015,15.43999958
955,9/2/2015,15.60999966
956,9/3/2015,15.93000031
957,9/4/2015,15.59000015
958,9/8/2015,16.28000069
959,9/9/2015,16.27000046
960,9/10/2015,16.36000061
961,9/11/2015,16.36000061
962,9/14/2015,16.29999924
963,9/15/2015,16.06999969
964,9/16/2015,16.06999969
965,9/17/2015,16.60000038
966,9/18/2015,15.92000008
967,9/21/2015,16.06999969
968,9/22/2015,15.47999954
969,9/23/2015,15.47999954
970,9/24/2015,15.39999962
971,9/25/2015,15.28999996
972,9/28/2015,14.98999977
973,9/29/2015,15.14000034
974,9/30/2015,15.60000038
975,10/1/2015,15.36999989
976,10/2/2015,15.64000034
977,10/5/2015,15.78999996
978,10/6/2015,15.76000023
979,10/7/2015,15.75
980,10/8/2015,15.73999977
981,10/9/2015,15.73999977
982,10/12/2015,16.09000015
983,10/13/2015,16
984,10/14/2015,16
985,10/15/2015,16
986,10/16/2015,16.12999916
987,10/19/2015,15.85000038
988,10/20/2015,15.85000038
989,10/21/2015,15.85000038
990,10/22/2015,15.85000038
991,10/23/2015,15.85000038
992,10/26/2015,15.85000038
993,10/27/2015,15.85000038
994,10/28/2015,15.85000038
995,10/29/2015,15.67000008
996,10/30/2015,15.40999985
997,11/2/2015,15.40999985
998,11/3/2015,15.55000019
999,11/4/2015,15.64999962
1000,11/5/2015,15.64999962
1001,11/6/2015,15.64999962
1002,11/9/2015,14.97999954
1003,11/10/2015,14.80000019
1004,11/11/2015,14.80000019
1005,11/12/2015,14.5
1006,11/13/2015,14.5
1007,11/16/2015,14.14999962
1008,11/17/2015,14.14999962
1009,11/18/2015,13.81999969
1010,11/19/2015,13.92000008
1011,11/20/2015,13.71000004
1012,11/23/2015,13.43999958
1013,11/24/2015,13.85000038
1014,11/25/2015,13.64999962
1015,11/27/2015,13.64999962
1016,11/30/2015,13.68999958
1017,12/1/2015,13.77999973
1018,12/2/2015,13.63000011
1019,12/3/2015,13.65999985
1020,12/4/2015,13.81999969
1021,12/7/2015,13.59000015
1022,12/8/2015,13.77000046
1023,12/9/2015,13.77999973
1024,12/10/2015,13.78999996
1025,12/11/2015,14.06000042
1026,12/14/2015,14.02000046
1027,12/15/2015,13.71000004
1028,12/16/2015,13.85999966
1029,12/17/2015,13.63000011
1030,12/18/2015,14.02000046
1031,12/21/2015,14.27000046
1032,12/22/2015,13.96000004
1033,12/23/2015,14.10000038
1034,12/24/2015,14.14999962
1035,12/28/2015,13.93000031
1036,12/29/2015,14.23999977
1037,12/30/2015,14.23999977
1038,12/31/2015,14.27000046
1039,1/4/2016,13.85999966
1040,1/5/2016,13.85999966
1041,1/6/2016,13.90999985
1042,1/7/2016,13.44999981
1043,1/8/2016,13.43999958
1044,1/11/2016,13.17000008
1045,1/12/2016,13.06000042
1046,1/13/2016,12.98999977
1047,1/14/2016,13.13000011
1048,1/15/2016,12.97000027
1049,1/19/2016,14.39000034
1050,1/20/2016,13.23999977
1051,1/21/2016,13.21000004
1052,1/22/2016,13.35000038
1053,1/25/2016,13.27999973
1054,1/26/2016,13.47000027
1055,1/27/2016,13.61999989
1056,1/28/2016,13.61999989
1057,1/29/2016,13.61999989
1058,2/1/2016,13.72000027
1059,2/2/2016,13.56000042
1060,2/3/2016,13.56000042
1061,2/4/2016,14.09000015
1062,2/5/2016,13.85000038
1063,2/8/2016,13.89000034
1064,2/9/2016,13.51000023
1065,2/10/2016,13.22000027
1066,2/11/2016,13.38000011
1067,2/12/2016,13.48999977
1068,2/16/2016,13.48999977
1069,2/17/2016,13.82999992
1070,2/18/2016,13.81999969
1071,2/19/2016,13.78999996
1072,2/22/2016,14.14000034
1073,2/23/2016,14.06000042
1074,2/24/2016,14.11999989
1075,2/25/2016,13.84000015
1076,2/26/2016,14.10000038
1077,2/29/2016,14.09000015
1078,3/1/2016,14.28999996
1079,3/2/2016,14.46000004
1080,3/3/2016,14.68000031
1081,3/4/2016,14.98999977
1082,3/7/2016,15.14999962
1083,3/8/2016,14.77999973
1084,3/9/2016,14.90999985
1085,3/10/2016,14.72999954
1086,3/11/2016,14.90999985
1087,3/14/2016,14.93999958
1088,3/15/2016,14.92000008
1089,3/16/2016,15.09000015
1090,3/17/2016,15.30000019
1091,3/18/2016,15.32999992
1092,3/21/2016,15.28999996
1093,3/22/2016,15.25
1094,3/23/2016,14.85000038
1095,3/24/2016,14.80000019
1096,3/28/2016,14.89000034
1097,3/29/2016,14.69999981
1098,3/30/2016,14.52999973
1099,3/31/2016,14.52999973
1100,4/1/2016,14.40999985
1101,4/4/2016,14.36999989
1102,4/5/2016,14.27999973
1103,4/6/2016,14.21000004
1104,4/7/2016,13.78999996
1105,4/8/2016,13.86999989
1106,4/11/2016,13.90999985
1107,4/12/2016,14.31000042
1108,4/13/2016,14.48999977
1109,4/14/2016,14.52999973
1110,4/15/2016,14.39000034
1111,4/18/2016,14.48999977
1112,4/19/2016,14.82999992
1113,4/20/2016,14.81000042
1114,4/21/2016,14.98999977
1115,4/22/2016,15.01000023
1116,4/25/2016,14.89000034
1117,4/26/2016,14.89000034
1118,4/27/2016,14.75
1119,4/28/2016,14.78999996
1120,4/29/2016,15.06000042
1121,5/2/2016,15.03999996
1122,5/3/2016,14.72999954
1123,5/4/2016,14.51000023
1124,5/5/2016,14.25
1125,5/6/2016,14.22000027
1126,5/9/2016,14.22000027
1127,5/10/2016,13.86999989
1128,5/11/2016,13.86999989
1129,5/12/2016,13.81000042
1130,5/13/2016,13.89999962
1131,5/16/2016,13.86999989
1132,5/17/2016,13.75
1133,5/18/2016,13.77000046
1134,5/19/2016,13.69999981
1135,5/20/2016,13.60999966
1136,5/23/2016,13.56000042
1137,5/24/2016,13.71000004
1138,5/25/2016,13.93999958
1139,5/26/2016,13.98999977
1140,5/27/2016,13.96000004
1141,5/31/2016,13.92000008
1142,6/1/2016,13.75
1143,6/2/2016,13.76000023
1144,6/3/2016,13.98999977
1145,6/6/2016,14.03999996
1146,6/7/2016,13.64000034
1147,6/8/2016,13.64000034
1148,6/9/2016,13.47999954
1149,6/10/2016,13.47999954
1150,6/13/2016,13.47999954
1151,6/14/2016,13.47999954
1152,6/15/2016,13.86999989
1153,6/16/2016,13.86999989
1154,6/17/2016,13.64999962
1155,6/20/2016,13.81999969
1156,6/21/2016,13.97999954
1157,6/22/2016,14.11999989
1158,6/23/2016,14.25
1159,6/24/2016,13.90999985
1160,6/27/2016,13.98999977
1161,6/28/2016,14.39999962
1162,6/29/2016,14.40999985
1163,6/30/2016,14.5
1164,7/1/2016,14.73999977
1165,7/5/2016,14.36999989
1166,7/6/2016,14.18999958
1167,7/7/2016,13.93999958
1168,7/8/2016,13.93999958
1169,7/11/2016,14.19999981
1170,7/12/2016,14.61999989
1171,7/13/2016,14.80000019
1172,7/14/2016,14.71000004
1173,7/15/2016,15.02999973
1174,7/18/2016,14.81000042
1175,7/19/2016,14.92000008
1176,7/20/2016,14.85999966
1177,7/21/2016,14.86999989
1178,7/22/2016,14.61999989
1179,7/25/2016,14.71000004
1180,7/26/2016,14.69999981
1181,7/27/2016,14.5
1182,7/28/2016,14.59000015
1183,7/29/2016,14.60999966
1184,8/1/2016,14.57999992
1185,8/2/2016,14.48999977
1186,8/3/2016,14.55000019
1187,8/4/2016,14.55000019
1188,8/5/2016,14.22000027
1189,8/8/2016,14.22000027
1190,8/9/2016,14.21000004
1191,8/10/2016,14.39999962
1192,8/11/2016,14.40999985
1193,8/12/2016,14.03999996
1194,8/15/2016,14.18999958
1195,8/16/2016,14.31999969
1196,8/17/2016,14.31999969
1197,8/18/2016,14.31999969
1198,8/19/2016,14.39999962
1199,8/22/2016,14.09000015
1200,8/23/2016,13.88000011
1201,8/24/2016,13.76000023
1202,8/25/2016,13.76000023
1203,8/26/2016,13.64999962
1204,8/29/2016,13.64000034
1205,8/30/2016,13.63000011
1206,8/31/2016,13.69999981
1207,9/1/2016,13.69999981
1208,9/2/2016,13.69999981
1209,9/6/2016,13.90999985
1210,9/7/2016,13.85000038
1211,9/8/2016,13.78999996
1212,9/9/2016,13.63000011
1213,9/12/2016,13.81000042
1214,9/13/2016,13.77999973
1215,9/14/2016,13.77999973
1216,9/15/2016,14.14000034
1217,9/16/2016,14.19999981
1218,9/19/2016,14.17000008
1219,9/20/2016,14.17000008
1220,9/21/2016,14.14999962
1221,9/22/2016,14.39000034
1222,9/23/2016,14.48999977
1223,9/26/2016,14.36999989
1224,9/27/2016,14.36999989
1225,9/28/2016,14.30000019
1226,9/29/2016,14.35000038
1227,9/30/2016,14.5
1228,10/3/2016,14.39000034
1229,10/4/2016,14.22000027
1230,10/5/2016,14.22999954
1231,10/6/2016,14.18000031
1232,10/7/2016,14.27999973
1233,10/10/2016,14.38000011
1234,10/11/2016,14.38000011
1235,10/12/2016,14.38000011
1236,10/13/2016,13.98999977
1237,10/14/2016,13.85999966
1238,10/17/2016,13.84000015
1239,10/18/2016,13.84000015
1240,10/19/2016,13.77999973
1241,10/20/2016,13.78999996
1242,10/21/2016,13.78999996
1243,10/24/2016,13.69999981
1244,10/25/2016,14.06999969
1245,10/26/2016,14.07999992
1246,10/27/2016,14.19999981
1247,10/28/2016,14.38000011
1248,10/31/2016,14.44999981
1249,11/1/2016,14.59000015
1250,11/2/2016,14.53999996
1251,11/3/2016,14.67000008
1252,11/4/2016,14.85000038
1253,11/7/2016,15.15999985
1254,11/8/2016,15.63000011
1255,11/9/2016,16.10000038
1256,11/10/2016,16.70000076
1257,11/11/2016,16.54999924
1258,11/14/2016,16.45000076
1259,11/15/2016,16.38999939
1260,11/16/2016,16.15999985
1261,11/17/2016,16.37000084
1262,11/18/2016,16.32999992
1263,11/21/2016,16.57999992
1264,11/22/2016,16.76000023
1265,11/23/2016,17.20000076
1266,11/25/2016,17.61000061
1267,11/28/2016,17.40999985
1268,11/29/2016,17.11000061
1269,11/30/2016,16.88999939
1270,12/1/2016,17.29999924
1271,12/2/2016,17.17000008
1272,12/5/2016,17.52000046
1273,12/6/2016,17.53000069
1274,12/7/2016,17.29999924
1275,12/8/2016,17.07999992
1276,12/9/2016,17.29999924
1277,12/12/2016,17.04999924
1278,12/13/2016,17.01000023
1279,12/14/2016,16.98999977
1280,12/15/2016,16.84000015
1281,12/16/2016,16.59000015
1282,12/19/2016,16.20999908
1283,12/20/2016,16.29999924
1284,12/21/2016,16.29999924
1285,12/22/2016,16.38999939
1286,12/23/2016,16.27000046
1287,12/27/2016,16.36000061
1288,12/28/2016,16.29000092
1289,12/29/2016,16.26000023
1290,12/30/2016,16.35000038
1291,1/3/2017,16.23999977
1292,1/4/2017,16.63999939
1293,1/5/2017,16.47999954
1294,1/6/2017,16.46999931
1295,1/9/2017,16.59000015
1296,1/10/2017,17.04000092
1297,1/11/2017,16.88999939
1298,1/12/2017,17.32999992
1299,1/13/2017,17.59000015
1300,1/17/2017,17.12999916
1301,1/18/2017,17.12000084
1302,1/19/2017,17
1303,1/20/2017,17.13999939
1304,1/23/2017,17.32999992
1305,1/24/2017,17.72999954
1306,1/25/2017,17.72999954
1307,1/26/2017,17.46999931
1308,1/27/2017,17.62000084
1309,1/30/2017,17.42000008
1310,1/31/2017,17.78000069
1311,2/1/2017,17.68000031
1312,2/2/2017,17.45999908
1313,2/3/2017,17.13999939
1314,2/6/2017,17.19000053
1315,2/7/2017,17.20999908
1316,2/8/2017,17.51000023
1317,2/9/2017,17.26000023
1318,2/10/2017,18.10000038
1319,2/13/2017,18.26000023
1320,2/14/2017,17.87000084
1321,2/15/2017,18.09000015
1322,2/16/2017,17.82999992
1323,2/17/2017,17.70999908
1324,2/21/2017,17.96999931
1325,2/22/2017,17.88999939
1326,2/23/2017,17.30999947
1327,2/24/2017,17.51000023
1328,2/27/2017,17.54000092
1329,2/28/2017,17.59000015
1330,3/1/2017,17.75
1331,3/2/2017,17.53000069
1332,3/3/2017,17.67000008
1333,3/6/2017,17.35000038
1334,3/7/2017,17.06999969
1335,3/8/2017,16.94000053
1336,3/9/2017,16.90999985
1337,3/10/2017,16.95000076
1338,3/13/2017,17.14999962
1339,3/14/2017,17.20999908
1340,3/15/2017,17.42000008
1341,3/16/2017,17.38999939
1342,3/17/2017,17.59000015
1343,3/20/2017,17.30999947
1344,3/21/2017,17.05999947
1345,3/22/2017,17.23999977
1346,3/23/2017,17.28000069
1347,3/24/2017,17.20000076
1348,3/27/2017,17.12999916
1349,3/28/2017,17.42000008
1350,3/29/2017,17.39999962
1351,3/30/2017,17.43000031
1352,3/31/2017,17.30999947
1353,4/3/2017,17
1354,4/4/2017,17.11000061
1355,4/5/2017,17.51000023
1356,4/6/2017,17.36000061
1357,4/7/2017,17.26000023
1358,4/10/2017,17.04000092
1359,4/11/2017,17.05999947
1360,4/12/2017,16.63999939
1361,4/13/2017,16.75
1362,4/17/2017,16.94000053
1363,4/18/2017,16.56999969
1364,4/19/2017,16.54999924
1365,4/20/2017,16.63999939
1366,4/21/2017,16.63999939
1367,4/24/2017,16.69000053
1368,4/25/2017,16.95999908
1369,4/26/2017,16.94000053
1370,4/27/2017,16.80999947
1371,4/28/2017,16.89999962
1372,5/1/2017,17.27000046
1373,5/2/2017,17.10000038
1374,5/3/2017,16.39999962
1375,5/4/2017,16.29999924
1376,5/5/2017,16.44000053
1377,5/8/2017,16.10000038
1378,5/9/2017,16.12999916
1379,5/10/2017,16.27000046
1380,5/11/2017,16.36000061
1381,5/12/2017,16.42000008
1382,5/15/2017,16.45000076
1383,5/16/2017,16.63999939
1384,5/17/2017,16.53000069
1385,5/18/2017,16.43000031
1386,5/19/2017,16.82999992
1387,5/22/2017,16.85000038
1388,5/23/2017,16.79000092
1389,5/24/2017,16.80999947
1390,5/25/2017,16.87000084
1391,5/26/2017,16.65999985
1392,5/30/2017,16.61000061
1393,5/31/2017,16.76000023
1394,6/1/2017,16.85000038
1395,6/2/2017,16.70000076
1396,6/5/2017,16.60000038
1397,6/6/2017,16.54999924
1398,6/7/2017,16.67000008
1399,6/8/2017,16.85000038
1400,6/9/2017,17.05999947
1401,6/12/2017,16.89999962
1402,6/13/2017,16.82999992
1403,6/14/2017,16.82999992
1404,6/15/2017,16.63999939
1405,6/16/2017,16.63999939
1406,6/19/2017,16.79999924
1407,6/20/2017,16.79999924
1408,6/21/2017,16.82999992
1409,6/22/2017,16.82999992
1410,6/23/2017,16.98999977
1411,6/26/2017,17.02000046
1412,6/27/2017,17.06999969
1413,6/28/2017,17.23999977
1414,6/29/2017,17.23999977
1415,6/30/2017,17.45999908
1416,7/3/2017,17.27000046
1417,7/5/2017,17.12999916
1418,7/6/2017,17.20000076
1419,7/7/2017,17.20000076
1420,7/10/2017,17.04999924
1421,7/11/2017,17.04999924
1422,7/12/2017,17.04999924
1423,7/13/2017,17.04999924
1424,7/14/2017,17.04999924
1425,7/17/2017,17.61000061
1426,7/18/2017,17.64999962
1427,7/19/2017,17.64999962
1428,7/20/2017,17.55999947
1429,7/21/2017,17.52000046
1430,7/24/2017,17.52000046
1431,7/25/2017,18.27000046
1432,7/26/2017,18.56999969
1433,7/27/2017,18.54000092
1434,7/28/2017,18.59000015
1435,7/31/2017,18.63999939
1436,8/1/2017,18.56999969
1437,8/2/2017,18.61000061
1438,8/3/2017,18.57999992
1439,8/4/2017,18.62000084
1440,8/7/2017,18.73999977
1441,8/8/2017,18.93000031
1442,8/9/2017,18.82999992
1443,8/10/2017,18.72999954
1444,8/11/2017,18.79000092
1445,8/14/2017,18.76000023
1446,8/15/2017,18.63999939
1447,8/16/2017,19.19000053
1448,8/17/2017,18.70999908
1449,8/18/2017,18.92000008
1450,8/21/2017,19.23999977
1451,8/22/2017,19.29999924
1452,8/23/2017,19.28000069
1453,8/24/2017,19.62999916
1454,8/25/2017,19.62999916
1455,8/28/2017,19.85000038
1456,8/29/2017,19.95999908
1457,8/30/2017,19.80999947
1458,8/31/2017,19.79999924
1459,9/1/2017,19.95000076
1460,9/5/2017,20.04000092
1461,9/6/2017,20.20000076
1462,9/7/2017,20.12999916
1463,9/8/2017,19.5
1464,9/11/2017,19.72999954
1465,9/12/2017,19.45999908
1466,9/13/2017,19.07999992
1467,9/14/2017,18.95000076
1468,9/15/2017,18.95000076
1469,9/18/2017,19.04000092
1470,9/19/2017,19.04999924
1471,9/20/2017,18.97999954
1472,9/21/2017,18.81999969
1473,9/22/2017,18.87999916
1474,9/25/2017,18.82999992
1475,9/26/2017,18.73999977
1476,9/27/2017,18.75
1477,9/28/2017,18.75
1478,9/29/2017,18.95000076
1479,10/2/2017,18.93000031
1480,10/3/2017,18.93000031
1481,10/4/2017,18.96999931
1482,10/5/2017,19.5
1483,10/6/2017,19.48999977
1484,10/9/2017,19.51000023
1485,10/10/2017,19.68000031
1486,10/11/2017,19.87000084
1487,10/12/2017,20.04999924
1488,10/13/2017,20.04000092
1489,10/16/2017,20.75
1490,10/17/2017,20.54000092
1491,10/18/2017,20.38999939
1492,10/19/2017,20.37000084
1493,10/20/2017,20.25
1494,10/23/2017,20.39999962
1495,10/24/2017,20.56999969
1496,10/25/2017,20.37999916
1497,10/26/2017,20.43000031
1498,10/27/2017,19.97999954
1499,10/30/2017,20.01000023
1500,10/31/2017,19.89999962
1501,11/1/2017,20.07999992
1502,11/2/2017,20.13999939
1503,11/3/2017,20.05999947
1504,11/6/2017,20.34000015
1505,11/7/2017,19.81999969
1506,11/8/2017,19.92000008
1507,11/9/2017,19.88999939
1508,11/10/2017,19.75
1509,11/13/2017,20.09000015
1510,11/14/2017,19.63999939
1511,11/15/2017,19.64999962
1512,11/16/2017,19.65999985
1513,11/17/2017,19.78000069
1514,11/20/2017,19.88999939
1515,11/21/2017,20.14999962
1516,11/22/2017,20.20000076
1517,11/24/2017,20.42000008
1518,11/27/2017,20.12999916
1519,11/28/2017,19.81999969
1520,11/29/2017,19.61000061
1521,11/30/2017,19.65999985
1522,12/1/2017,19.75
1523,12/4/2017,19.64999962
1524,12/5/2017,18.87999916
1525,12/6/2017,18.97999954
1526,12/7/2017,18.92000008
1527,12/8/2017,19.04999924
1528,12/11/2017,19.21999931
1529,12/12/2017,19.30999947
1530,12/13/2017,19.57999992
1531,12/14/2017,19.55999947
1532,12/15/2017,20
1533,12/18/2017,20.06999969
1534,12/19/2017,20.05999947
1535,12/20/2017,20.40999985
1536,12/21/2017,20.54999924
1537,12/22/2017,20.70000076
1538,12/26/2017,20.88999939
1539,12/27/2017,20.94000053
1540,12/28/2017,21.15999985
1541,12/29/2017,21.05999947
1542,1/2/2018,20.92000008
1543,1/3/2018,20.80999947
1544,1/4/2018,20.78000069
1545,1/5/2018,20.62000084
1546,1/8/2018,20.63999939
1547,1/9/2018,20.53000069
1548,1/10/2018,20.64999962
1549,1/11/2018,20.61000061
1550,1/12/2018,20.59000015
1551,1/16/2018,20.51000023
1552,1/17/2018,20.32999992
1553,1/18/2018,20.42000008
1554,1/19/2018,20.34000015
1555,1/22/2018,20.45000076
1556,1/23/2018,19.94000053
1557,1/24/2018,20.60000038
1558,1/25/2018,20.46999931
1559,1/26/2018,20.45999908
1560,1/29/2018,20.43000031
1561,1/30/2018,20.35000038
1562,1/31/2018,20.45000076
1563,2/1/2018,20.52000046
1564,2/2/2018,20.26000023
1565,2/5/2018,20.45999908
1566,2/6/2018,20.45999908
1567,2/7/2018,19.78000069
1568,2/8/2018,19.62000084
1569,2/9/2018,19.5
1570,2/12/2018,19.79000092
1571,2/13/2018,20.28000069
1572,2/14/2018,20.69000053
1573,2/15/2018,20.70000076
1574,2/16/2018,20.64999962
1575,2/20/2018,20.43000031
1576,2/21/2018,20.5
1577,2/22/2018,20.62000084
1578,2/23/2018,20.54000092
1579,2/26/2018,20.54999924
1580,2/27/2018,20.25
1581,2/28/2018,19.95999908
1582,3/1/2018,19.94000053
1583,3/2/2018,19.95000076
1584,3/5/2018,19.84000015
1585,3/6/2018,20.05999947
1586,3/7/2018,19.97999954
1587,3/8/2018,19.61000061
1588,3/9/2018,20
1589,3/12/2018,19.85000038
1590,3/13/2018,19.96999931
1591,3/14/2018,20.12000084
1592,3/15/2018,19.95000076
1593,3/16/2018,19.75
1594,3/19/2018,19.55999947
1595,3/20/2018,19.37000084
1596,3/21/2018,19.64999962
1597,3/22/2018,19.29999924
1598,3/23/2018,19.04999924
1599,3/26/2018,19.04000092
1600,3/27/2018,19.04000092
1601,3/28/2018,19.12000084
1602,3/29/2018,19.20000076
1603,4/2/2018,19.40999985
1604,4/3/2018,19.51000023
1605,4/4/2018,19.20000076
1606,4/5/2018,19.37000084
1607,4/6/2018,19.42000008
1608,4/9/2018,19.54999924
1609,4/10/2018,19.95000076
1610,4/11/2018,19.85000038
1611,4/12/2018,19.5
1612,4/13/2018,19.55999947
1613,4/16/2018,19.70000076
1614,4/17/2018,19.63999939
1615,4/18/2018,20.14999962
1616,4/19/2018,19.95999908
1617,4/20/2018,20.02000046
1618,4/23/2018,19.80999947
1619,4/24/2018,20.04999924
1620,4/25/2018,20
1621,4/26/2018,19.92000008
1622,4/27/2018,19.53000069
1623,4/30/2018,19.5
1624,5/1/2018,19.36000061
1625,5/2/2018,19.45000076
1626,5/3/2018,19.61000061
1627,5/4/2018,19.54000092
1628,5/7/2018,19.54999924
1629,5/8/2018,19.48999977
1630,5/9/2018,19.40999985
1631,5/10/2018,19.75
1632,5/11/2018,19.76000023
1633,5/14/2018,19.62000084
1634,5/15/2018,19.36000061
1635,5/16/2018,19.53000069
1636,5/17/2018,19.56999969
1637,5/18/2018,19.56999969
1638,5/21/2018,19.56999969
1639,5/22/2018,19.56999969
1640,5/23/2018,19.48999977
1641,5/24/2018,19.69000053
1642,5/25/2018,19.69000053
1643,5/29/2018,19.42000008
1644,5/30/2018,19.54999924
1645,5/31/2018,19.54999924
1646,6/1/2018,19.64999962
1647,6/4/2018,19.97999954
1648,6/5/2018,20.40999985
1649,6/6/2018,20.78000069
1650,6/7/2018,20.70000076
1651,6/8/2018,20.92000008
1652,6/11/2018,20.64999962
1653,6/12/2018,20.59000015
1654,6/13/2018,20.72999954
1655,6/14/2018,20.42000008
1656,6/15/2018,19.93000031
1657,6/18/2018,19.87000084
1658,6/19/2018,19.35000038
1659,6/20/2018,19.32999992
1660,6/21/2018,19.26000023
1661,6/22/2018,19.27000046
1662,6/25/2018,18.93000031
1663,6/26/2018,19.04999924
1664,6/27/2018,18.88999939
1665,6/28/2018,18.73999977
1666,6/29/2018,18.70999908
1667,7/2/2018,18.47999954
1668,7/3/2018,18.43000031
1669,7/5/2018,17.90999985
1670,7/6/2018,17.79999924
1671,7/9/2018,18.14999962
1672,7/10/2018,17.88999939
1673,7/11/2018,17.37999916
1674,7/12/2018,17.56999969
1675,7/13/2018,17.55999947
1676,7/16/2018,17.54000092
1677,7/17/2018,17.37999916
1678,7/18/2018,17.46999931
1679,7/19/2018,17.10000038
1680,7/20/2018,17.37999916
1681,7/23/2018,17.29999924
1682,7/24/2018,17.70000076
1683,7/25/2018,18.04999924
1684,7/26/2018,17.70000076
1685,7/27/2018,17.63999939
1686,7/30/2018,17.64999962
1687,7/31/2018,17.89999962
1688,8/1/2018,17.29000092
1689,8/2/2018,17.25
1690,8/3/2018,17.40999985
1691,8/6/2018,17.21999931
1692,8/7/2018,17.40999985
1693,8/8/2018,17.39999962
1694,8/9/2018,17.45000076
1695,8/10/2018,17.31999969
1696,8/13/2018,17.28000069
1697,8/14/2018,16.95999908
1698,8/15/2018,16.31999969
1699,8/16/2018,16.45999908
1700,8/17/2018,16.81999969
1701,8/20/2018,16.85000038
1702,8/21/2018,16.94000053
1703,8/22/2018,16.87999916
1704,8/23/2018,16.87999916
1705,8/24/2018,17.03000069
1706,8/27/2018,17.06999969
1707,8/28/2018,17.17000008
1708,8/29/2018,17.04999924
1709,8/30/2018,16.87999916
1710,8/31/2018,16.71999931
1711,9/4/2018,16.34000015
1712,9/5/2018,16.42000008
1713,9/6/2018,16.54000092
1714,9/7/2018,16.37999916
1715,9/10/2018,16.45999908
1716,9/11/2018,16.44000053
1717,9/12/2018,16.82999992
1718,9/13/2018,16.81999969
1719,9/14/2018,16.44000053
1720,9/17/2018,16.57999992
1721,9/18/2018,17.14999962
1722,9/19/2018,17.12000084
1723,9/20/2018,17.31999969
1724,9/21/2018,17.85000038
1725,9/24/2018,17.70999908
1726,9/25/2018,17.67000008
1727,9/26/2018,17.70000076
1728,9/27/2018,17.43000031
1729,9/28/2018,17.57999992
1730,10/1/2018,17.47999954
1731,10/2/2018,17.57999992
1732,10/3/2018,17.72999954
1733,10/4/2018,17.46999931
1734,10/5/2018,17.35000038
1735,10/8/2018,17.42000008
1736,10/9/2018,17.62999916
1737,10/10/2018,17.31999969
1738,10/11/2018,17.36000061
1739,10/12/2018,17.68000031
1740,10/15/2018,17.48999977
1741,10/16/2018,17.43000031
1742,10/17/2018,17.37000084
1743,10/18/2018,17.14999962
1744,10/19/2018,17.45999908
1745,10/22/2018,17.44000053
1746,10/23/2018,17.34000015
1747,10/24/2018,17.25
1748,10/25/2018,17.31999969
1749,10/26/2018,17.19000053
1750,10/29/2018,16.96999931
1751,10/30/2018,16.77000046
1752,10/31/2018,16.68000031
1753,11/1/2018,17.04999924
1754,11/2/2018,17.63999939
1755,11/5/2018,17.27000046
1756,11/6/2018,17.13999939
1757,11/7/2018,17.18000031
1758,11/8/2018,17.12000084
1759,11/9/2018,16.84000015
1760,11/12/2018,16.77000046
1761,11/13/2018,16.79000092
1762,11/14/2018,17.05999947
1763,11/15/2018,17.27000046
1764,11/16/2018,17.5
1765,11/19/2018,17.48999977
1766,11/20/2018,17.22999954
1767,11/21/2018,17.47999954
1768,11/23/2018,17.34000015
1769,11/26/2018,17.22999954
1770,11/27/2018,17.04999924
1771,11/28/2018,17.48999977
1772,11/29/2018,17.38999939
1773,11/30/2018,17.42000008
1774,12/3/2018,17.64999962
1775,12/4/2018,17.20000076
1776,12/6/2018,17.15999985
1777,12/7/2018,17.22999954
1778,12/10/2018,16.98999977
1779,12/11/2018,17.25
1780,12/12/2018,17.22999954
1781,12/13/2018,17.27000046
1782,12/14/2018,17.21999931
1783,12/17/2018,17.12000084
1784,12/18/2018,16.62000084
1785,12/19/2018,16.65999985
1786,12/20/2018,16.78000069
1787,12/21/2018,16.63999939
1788,12/24/2018,16.62000084
1789,12/26/2018,16.87999916
1790,12/27/2018,16.76000023
1791,12/28/2018,16.72999954
1792,12/31/2018,16.44000053
1793,1/2/2019,16.28000069
1794,1/3/2019,16.10000038
1795,1/4/2019,16.52000046
1796,1/7/2019,16.45000076
1797,1/8/2019,16.56999969
1798,1/9/2019,16.67000008
1799,1/10/2019,16.51000023
1800,1/11/2019,16.60000038
1801,1/14/2019,16.43000031
1802,1/15/2019,16.54999924
1803,1/16/2019,16.73999977
1804,1/17/2019,16.87999916
1805,1/18/2019,16.97999954
1806,1/22/2019,16.62000084
1807,1/23/2019,16.65999985
1808,1/24/2019,16.55999947
1809,1/25/2019,17.06999969
1810,1/28/2019,16.84000015
1811,1/29/2019,17.01000023
1812,1/30/2019,17.37000084
1813,1/31/2019,17.37000084
1814,2/1/2019,17.31999969
1815,2/4/2019,17.54000092
1816,2/5/2019,17.63999939
1817,2/6/2019,17.68000031
1818,2/7/2019,17.71999931
1819,2/8/2019,17.57999992
1820,2/11/2019,17.43000031
1821,2/12/2019,17.36000061
1822,2/13/2019,17.35000038
1823,2/14/2019,17.36000061
1824,2/15/2019,17.59000015
1825,2/19/2019,17.96999931
